,Application ID,No of times 90 DPD or worse in last 6 months,No of times 60 DPD or worse in last 6 months,No of times 30 DPD or worse in last 6 months,No of times 90 DPD or worse in last 12 months,No of times 60 DPD or worse in last 12 months,No of times 30 DPD or worse in last 12 months,Avgas CC Utilization in last 12 months,No of trades opened in last 6 months,No of trades opened in last 12 months,No of PL trades opened in last 6 months,No of PL trades opened in last 12 months,No of Inquiries in last 6 months (excluding home & auto loans),No of Inquiries in last 12 months (excluding home & auto loans),Presence of open home loan,Outstanding Balance,Total No of Trades,Presence of open auto loan
19535,297097471,0,0,0,0,0,0,6,1,2,0,0,0,0,0,7001,3,0
19536,929533476,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5073,1,0
19537,45112803,0,0,0,0,0,0,12,1,2,0,0,0,0,0,12388,3,0
19538,547779529,0,0,0,0,0,0,10,1,2,0,0,0,0,1,2956585,4,0
19539,257890214,0,0,0,0,0,0,5,1,2,0,0,0,0,0,17667,4,0
19540,135136867,0,0,0,0,0,0,4,1,2,0,0,0,0,0,1765,2,0
19541,548973295,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2947142,3,0
19542,351368862,0,0,0,0,0,0,7,0,1,0,0,0,0,0,7473,2,0
19543,390508985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,557,1,0
19544,192544162,0,0,0,0,0,0,4,1,1,0,0,0,0,0,15728,2,0
19545,591757776,0,0,0,0,0,0,9,1,2,0,0,0,0,0,7361,3,0
19546,95244155,0,0,0,0,0,0,6,1,1,0,0,0,0,0,4785,3,0
19547,680326584,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1912,3,0
19548,288021732,0,0,0,0,0,0,9,0,0,0,0,0,0,1,2933358,3,0
19549,436269047,0,0,0,0,0,0,7,1,2,0,0,0,0,0,1571,3,0
19550,417276899,0,0,0,0,0,0,4,1,1,0,0,0,0,1,2938467,3,0
19551,329499208,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2944326,5,0
19552,713882085,0,0,0,0,0,0,7,0,1,0,0,0,0,0,2408,3,0
19553,581016020,0,0,0,0,0,0,7,1,2,0,0,0,0,0,17328,4,0
19554,565070794,0,0,0,0,0,0,7,0,0,0,0,0,0,1,2931342,3,0
19555,408089958,0,0,0,0,0,0,5,0,1,0,0,0,0,0,2796,2,0
19556,867836848,0,0,0,0,0,0,9,1,2,0,0,0,0,1,3259225,4,1
19557,499626532,0,0,0,0,0,0,10,1,1,0,0,0,0,1,2940762,3,0
19558,686911398,0,0,0,0,0,0,7,1,2,0,0,0,0,0,5903,2,0
19559,821120923,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3326,1,0
19560,335392464,0,0,0,0,0,0,7,0,1,0,0,0,0,0,17444,3,0
19561,266026510,0,0,0,0,0,0,13,0,1,0,0,0,0,0,2153,3,0
19562,997686849,0,0,0,0,0,0,4,1,2,0,0,0,0,0,228485,4,1
19563,430346632,0,0,0,0,0,0,3,1,2,0,0,0,0,0,175751,3,1
19564,452427020,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,2,0
19565,669074845,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2938987,2,0
19566,988802293,0,0,0,0,0,0,8,1,2,0,0,0,0,0,8903,3,0
19567,802371070,0,0,0,0,0,0,7,1,2,0,0,0,0,1,2943534,4,0
19568,327237496,0,0,0,0,0,0,9,0,1,0,0,0,0,0,4380,1,0
19569,341809214,0,0,0,0,0,0,13,1,1,0,0,0,0,0,6376,2,0
19570,339096541,0,0,0,0,0,0,5,1,1,0,0,0,0,0,16055,1,0
19571,535977704,0,0,0,0,0,0,10,0,1,0,0,0,0,0,2338,3,0
19572,229881909,0,0,0,0,0,0,8,0,0,0,0,0,0,0,19621,2,0
19573,977514416,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2957,2,0
19574,132871365,0,0,0,0,0,0,7,0,0,0,0,0,0,0,21323,2,0
19575,519022099,0,0,0,0,0,0,8,0,0,0,0,0,0,1,3239741,3,1
19576,920734412,0,0,0,0,0,0,11,1,1,0,0,0,0,0,13539,4,0
19577,60514738,0,0,0,0,0,0,8,1,2,0,0,0,0,1,2945657,3,0
19578,629251657,0,0,0,0,0,0,9,0,1,0,0,0,0,0,10890,1,0
19579,105957302,0,0,0,0,0,0,8,0,1,0,0,0,0,1,3011554,2,1
19580,662344108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15157,2,0
19581,542889044,0,0,0,0,0,0,13,1,1,0,0,0,0,0,196042,4,1
19582,18707000,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5496,1,0
19583,74186693,0,0,0,0,0,0,10,0,1,0,0,0,0,0,4196,3,0
19584,531671382,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2932035,1,0
19585,491451923,0,0,0,0,0,0,8,0,1,0,0,0,0,0,2922,3,0
19586,974933072,0,0,0,0,0,0,9,1,1,0,0,0,0,1,3233279,2,1
19587,83647273,0,0,0,0,0,0,8,1,1,0,0,0,0,1,2931556,3,0
19588,295907045,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6641,1,0
19589,41732988,0,0,0,0,0,0,3,0,1,0,0,0,0,0,11783,2,0
19590,900497781,0,0,0,0,0,0,10,1,2,0,0,0,0,1,2945360,3,0
19591,649271640,0,0,0,0,0,0,10,1,1,0,0,0,0,0,2462,2,0
19592,758009480,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2937009,2,0
19593,841453704,0,0,0,0,0,0,11,0,1,0,0,0,0,0,17688,3,0
19594,885777917,0,0,0,0,0,0,6,1,2,0,0,0,0,0,5429,4,0
19595,766335215,0,0,0,0,0,0,8,0,0,0,0,0,0,1,2932314,2,0
19596,27061255,0,0,0,0,0,0,12,1,2,0,0,0,0,0,14586,3,0
19597,904429999,0,0,0,0,0,0,9,1,1,0,0,0,0,0,8862,2,0
19598,211108396,0,0,0,0,0,0,3,0,1,0,0,0,0,0,133362,2,1
19600,978005920,0,0,0,0,0,0,12,1,2,0,0,0,0,0,178278,2,1
19601,780259776,0,0,0,0,0,0,8,0,1,0,0,0,0,0,7308,2,0
19602,637122231,0,0,0,0,0,0,11,1,2,0,0,0,0,0,14854,4,0
19603,223821643,0,0,0,0,0,0,11,0,1,0,0,0,0,1,2933176,2,0
19604,653247366,0,0,0,0,0,0,8,1,1,0,0,0,0,0,11997,1,0
19605,354814201,0,0,0,0,0,0,15,1,1,0,0,0,0,0,16448,2,0
19606,962106662,0,0,0,0,0,0,7,1,2,0,0,0,0,0,8748,5,0
19607,542144785,0,0,0,0,0,0,7,0,1,0,0,0,0,0,616,3,0
19608,803086710,0,0,0,0,0,0,7,0,0,0,0,0,0,1,2932108,1,0
19609,677205940,0,0,0,0,0,0,7,1,1,0,0,0,0,0,1591,3,0
19610,831595983,0,0,0,0,0,0,12,1,1,0,0,0,0,1,3097023,2,1
19611,544589370,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2935017,2,0
19612,284276704,0,0,0,0,0,0,2,1,1,0,0,0,0,0,18668,4,0
19613,711743906,0,0,0,0,0,0,5,1,2,0,0,0,0,1,2938856,3,0
19614,931767034,0,0,0,0,0,0,8,1,2,0,0,0,0,1,2934657,3,0
19615,620646565,0,0,0,0,0,0,10,0,1,0,0,0,0,0,6036,2,0
19616,262522902,0,0,0,0,0,0,7,0,1,0,0,0,0,1,2940826,2,0
19617,590266487,0,0,0,0,0,0,10,0,1,0,0,0,0,0,14481,2,0
19618,455742840,0,0,0,0,0,0,11,1,2,0,0,0,0,1,2944032,5,0
19619,161977798,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2938906,3,0
19620,41754205,0,0,0,0,0,0,3,0,1,0,0,0,0,0,6988,2,0
19621,578472719,0,0,0,0,0,0,13,1,2,0,0,0,0,1,2932849,3,0
19622,539897050,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2932382,2,0
19624,561626353,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1532,3,0
19625,3627996,0,0,0,0,0,0,1,1,1,0,0,0,0,0,15562,2,0
19628,526315350,0,0,0,0,0,0,7,1,2,0,0,0,0,0,275,4,0
19629,441313703,0,0,0,0,0,0,12,0,1,0,0,0,0,0,6108,1,0
19630,77330244,0,0,0,0,0,0,5,1,1,0,0,0,0,0,3731,3,0
19631,620221728,0,0,0,0,0,0,11,1,1,0,0,0,0,0,1987,3,0
19632,607065978,0,0,0,0,0,0,9,1,2,0,0,0,0,0,127646,4,1
19633,667680194,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3992,2,0
19634,81720030,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2931738,2,0
19635,582263427,0,0,0,0,0,0,12,1,1,0,0,0,0,0,12373,4,0
19637,496796068,0,0,0,0,0,0,5,1,2,0,0,0,0,0,6242,3,0
19638,991942168,0,0,0,0,0,0,12,1,2,0,0,0,0,0,2321,3,0
19639,851613208,0,0,0,0,0,0,8,0,0,0,0,0,0,1,2933020,2,0
19640,702343666,0,0,0,0,0,0,9,0,1,0,0,0,0,1,2935355,3,0
19641,639455493,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16925,2,0
19642,555208385,0,0,0,0,0,0,9,0,1,0,0,0,0,0,12267,3,0
19643,902116487,0,0,0,0,0,0,9,1,2,0,0,0,0,0,6476,3,0
19644,907456641,0,0,0,0,0,0,1,1,2,0,0,0,0,0,16674,5,0
19645,556413458,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2931550,4,0
19646,258173492,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2932749,3,0
19647,737515869,0,0,0,0,0,0,7,1,2,0,0,0,0,0,333240,3,1
19649,269218786,0,0,0,0,0,0,9,1,2,0,0,0,0,0,3401,4,0
19650,552744246,0,0,0,0,0,0,5,1,2,0,0,0,0,1,2944059,5,0
19651,270905131,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2947766,4,0
19652,997842580,0,0,0,0,0,0,11,0,1,0,0,0,0,0,12149,3,0
19653,349823095,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8031,2,0
19654,239765552,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3591,1,0
19655,756760552,0,0,0,0,0,0,7,1,2,0,0,0,0,1,2939486,3,0
19656,13678659,0,0,0,0,0,0,3,1,2,0,0,0,0,1,2937074,4,0
19657,943154454,0,0,0,0,0,0,2,1,1,0,0,0,0,0,15574,3,0
19658,345057799,0,0,0,0,0,0,9,1,2,0,0,0,0,0,6584,2,0
19659,783877682,0,0,0,0,0,0,7,0,1,0,0,0,0,0,106541,4,1
19660,170905002,0,0,0,0,0,0,8,1,2,0,0,0,0,0,183,4,0
19661,941441818,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2935459,3,0
19662,124844087,0,0,0,0,0,0,10,0,1,0,0,0,0,0,8150,3,0
19663,28755046,0,0,0,0,0,0,6,1,1,0,0,0,0,0,16476,2,0
19664,32559233,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3355,1,0
19665,141733784,0,0,0,0,0,0,10,1,1,0,0,0,0,0,8305,1,0
19666,181369308,0,0,0,0,0,0,8,1,1,0,0,0,0,1,2936638,3,0
19667,31027926,0,0,0,0,0,0,4,1,2,0,0,0,0,0,323675,2,1
19668,90085917,0,0,0,0,0,0,7,0,1,0,0,0,0,0,4541,3,0
19669,404035191,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5318,2,0
19670,29794838,0,0,0,0,0,0,4,0,0,0,0,0,0,0,20933,1,0
19671,48419680,0,0,0,0,0,0,6,0,1,0,0,0,0,1,2940145,3,0
19672,710490173,0,0,0,0,0,0,11,1,2,0,0,0,0,0,1015,4,0
19673,903324765,0,0,0,0,0,0,6,1,1,0,0,0,0,0,237854,3,1
19674,700383515,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4519,2,0
19675,532612739,0,0,0,0,0,0,4,1,2,0,0,0,0,0,300250,2,1
19676,109798167,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5627,2,0
19677,773342869,0,0,0,0,0,0,3,0,1,0,0,0,0,0,16074,3,0
19678,303930623,0,0,0,0,0,0,12,1,2,0,0,0,0,0,5749,2,0
19679,856052147,0,0,0,0,0,0,4,1,1,0,0,0,0,0,89689,1,1
19680,449199969,0,0,0,0,0,0,12,1,2,0,0,0,0,0,16031,4,0
19681,403603588,0,0,0,0,0,0,6,1,1,0,0,0,0,0,14614,3,0
19682,922367557,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2946450,2,0
19683,59764662,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3492,1,0
19684,401923696,0,0,0,0,0,0,10,1,1,0,0,0,0,0,3788,2,0
19685,419793341,0,0,0,0,0,0,6,1,1,0,0,0,0,0,584,2,0
19686,454175450,0,0,0,0,0,0,8,0,1,0,0,0,0,0,6463,2,0
19687,677473933,0,0,0,0,0,0,4,1,1,0,0,0,0,0,7204,4,0
19688,540655723,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2937533,4,0
19689,3873951,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2950245,1,0
19690,850608578,0,0,0,0,0,0,9,1,2,0,0,0,0,0,206,4,0
19691,84296569,0,0,0,0,0,0,5,2,3,0,0,0,0,0,3801,3,0
19692,935689739,0,0,0,0,0,0,7,1,2,0,0,0,0,0,1972,3,0
19693,323553732,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2934400,2,0
19694,62920640,0,0,0,0,0,0,9,1,2,0,0,0,0,0,325637,5,1
19695,26962169,0,0,0,0,0,0,5,0,1,0,0,0,0,0,8852,4,0
19696,768025564,0,0,0,0,0,0,14,1,1,0,0,0,0,0,4540,2,0
19697,770894876,0,0,0,0,0,0,9,1,2,0,0,0,0,0,528,4,0
19698,868873821,0,0,0,0,0,0,9,1,1,0,0,0,0,0,3849,3,0
19699,391548494,0,0,0,0,0,0,7,1,1,0,0,0,0,0,3792,2,0
19700,888956926,0,0,0,0,0,0,11,1,2,0,0,0,0,1,2931437,4,0
19701,211902696,0,0,0,0,0,0,7,0,1,0,0,0,0,0,2188,4,0
19702,37678010,0,0,0,0,0,0,10,1,2,0,0,0,0,0,7391,3,0
19703,386746123,0,0,0,0,0,0,9,1,1,0,0,0,0,0,11519,3,0
19704,870310140,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7177,1,0
19705,276974057,0,0,0,0,0,0,12,0,1,0,0,0,0,1,2933449,3,0
19706,493924458,0,0,0,0,0,0,6,1,2,0,0,0,0,0,249,3,0
19707,631942556,0,0,0,0,0,0,4,1,2,0,0,0,0,0,10633,3,0
19708,724268213,0,0,0,0,0,0,3,1,2,0,0,0,0,1,2942601,3,0
19709,683422367,0,0,0,0,0,0,8,1,1,0,0,0,0,0,1725,2,0
19710,607572734,0,0,0,0,0,0,10,1,1,0,0,0,0,0,2328,2,0
19711,823006886,0,0,0,0,0,0,5,1,2,0,0,0,0,0,21604,5,0
19712,342545995,0,0,0,0,0,0,8,1,1,0,0,0,0,0,15551,2,0
19713,68255775,0,0,0,0,0,0,7,1,1,0,0,0,0,0,15033,3,0
19714,761424469,0,0,0,0,0,0,10,1,1,0,0,0,0,0,10421,1,0
19715,939204180,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1641,2,0
19716,481037819,0,0,0,0,0,0,7,1,2,0,0,0,0,1,2944392,5,0
19717,308419229,0,0,0,0,0,0,13,1,2,0,0,0,0,0,6057,4,0
19718,34723561,0,0,0,0,0,0,4,1,2,0,0,0,0,0,6194,4,0
19719,928709800,0,0,0,0,0,0,8,1,2,0,0,0,0,1,2944335,4,0
19720,485188564,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2952343,4,0
19722,70770812,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2937316,3,0
19723,824762646,0,0,0,0,0,0,2,1,2,0,0,0,0,0,402202,4,1
19724,339821600,0,0,0,0,0,0,11,1,1,0,0,0,0,0,8751,2,0
19725,749722105,0,0,0,0,0,0,8,1,1,0,0,0,0,0,10702,2,0
19726,96444896,0,0,0,0,0,0,12,1,3,0,0,0,0,1,2931777,4,0
19727,829500409,0,0,0,0,0,0,6,0,1,0,0,0,0,0,14116,3,0
19728,6266157,0,0,0,0,0,0,9,1,1,0,0,0,0,0,2184,2,0
19729,436396577,0,0,0,0,0,0,8,0,1,0,0,0,0,1,2931472,3,0
19730,335113795,0,0,0,0,0,0,6,0,1,0,0,0,0,1,2939298,3,0
19731,791100031,0,0,0,0,0,0,11,0,0,0,0,0,0,1,2951357,1,0
19732,972646808,0,0,0,0,0,0,9,1,1,0,0,0,0,0,6688,2,0
19733,581115746,0,0,0,0,0,0,8,1,2,0,0,0,0,0,14460,3,0
19734,592594666,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4296,1,0
19735,915666098,0,0,0,0,0,0,3,1,2,0,0,0,0,1,2933945,4,0
19736,516697223,0,0,0,0,0,0,4,1,1,0,0,0,0,0,3463,1,0
19737,69097146,0,0,0,0,0,0,8,0,1,0,0,0,0,0,22332,1,0
19738,841836838,0,0,0,0,0,0,8,1,1,0,0,0,0,0,19445,4,0
19739,635665559,0,0,0,0,0,0,12,1,2,0,0,0,0,0,13695,4,0
19740,564458560,0,0,0,0,0,0,8,0,1,0,0,0,0,0,11850,3,0
19741,977779884,0,0,0,0,0,0,7,1,2,0,0,0,0,1,2941271,4,0
19742,766858023,0,0,0,0,0,0,8,1,1,0,0,0,0,0,6330,2,0
19743,77722034,0,0,0,0,0,0,8,0,0,0,0,0,0,1,3007947,2,1
19744,218467940,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2942860,3,0
19745,259733227,0,0,0,0,0,0,8,1,2,0,0,0,0,0,3301,2,0
19746,481976289,0,0,0,0,0,0,5,0,1,0,0,0,0,1,2936993,3,0
19747,491694149,0,0,0,0,0,0,12,1,2,0,0,0,0,0,7483,4,0
19748,296068368,0,0,0,0,0,0,10,1,1,0,0,0,0,0,18070,3,0
19749,589886629,0,0,0,0,0,0,12,0,1,0,0,0,0,1,2935180,2,0
19750,733436052,0,0,0,0,0,0,4,1,1,0,0,0,0,1,2934648,3,0
19751,623984288,0,0,0,0,0,0,5,1,2,0,0,0,0,0,5627,5,0
19752,179620960,0,0,0,0,0,0,11,1,2,0,0,0,0,0,7111,4,0
19753,626859006,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2932391,1,0
19754,417737849,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20284,2,0
19755,919362840,0,0,0,0,0,0,8,0,1,0,0,0,0,0,8970,2,0
19756,123312379,0,0,0,0,0,0,3,1,1,0,0,0,0,1,2931066,1,0
19757,892540199,0,0,0,0,0,0,11,1,1,0,0,0,0,1,3165865,2,1
19758,835598672,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2936994,3,0
19759,947040614,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6987,1,0
19760,651662090,0,0,0,0,0,0,3,0,1,0,0,0,0,1,2938122,3,0
19761,342304499,0,0,0,0,0,0,7,1,1,0,0,0,0,0,9730,2,0
19762,452911371,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2936721,4,0
19763,833827554,0,0,0,0,0,0,8,0,0,0,0,0,0,0,306,2,0
19764,247366012,0,0,0,0,0,0,5,1,2,0,0,0,0,0,122239,5,1
19765,715285928,0,0,0,0,0,0,1,1,2,0,0,0,0,0,8714,4,0
19766,945644089,0,0,0,0,0,0,6,0,0,0,0,0,0,0,393875,1,1
19767,294170301,0,0,0,0,0,0,3,1,2,0,0,0,0,0,17676,5,0
19768,495827483,0,0,0,0,0,0,1,1,2,0,0,0,0,0,15645,2,0
19769,543558656,0,0,0,0,0,0,7,0,0,0,0,0,0,0,239,3,0
19770,779864719,0,0,0,0,0,0,13,1,2,0,0,0,0,1,2933525,2,0
19771,182271463,0,0,0,0,0,0,6,0,1,0,0,0,0,1,3217936,2,1
19772,715009071,0,0,0,0,0,0,7,0,1,0,0,0,0,0,6461,2,0
19773,487374352,0,0,0,0,0,0,11,1,2,0,0,0,0,0,8017,3,0
19774,419515054,0,0,0,0,0,0,3,1,1,0,0,0,0,0,15363,3,0
19775,750787388,0,0,0,0,0,0,13,0,1,0,0,0,0,0,1463,2,0
19776,935083372,0,0,0,0,0,0,10,1,1,0,0,0,0,0,6172,2,0
19777,619864602,0,0,0,0,0,0,10,0,1,0,0,0,0,0,289471,2,1
19778,515055655,0,0,0,0,0,0,6,1,2,0,0,0,0,0,13157,2,0
19779,751584067,0,0,0,0,0,0,6,0,0,0,0,0,0,0,20730,1,0
19780,70787586,0,0,0,0,0,0,6,0,2,0,0,0,0,1,3176725,5,1
19781,416110056,0,0,0,0,0,0,13,0,0,0,0,0,0,1,2934447,1,0
19782,529386827,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3238,3,0
19783,177873469,0,0,0,0,0,0,10,1,2,0,0,0,0,1,2935295,3,0
19784,638199839,0,0,0,0,0,0,6,1,1,0,0,0,0,1,2953381,3,0
19785,323834660,0,0,0,0,0,0,4,1,1,0,0,0,0,0,6361,3,0
19786,222673324,0,0,0,0,0,0,4,0,1,0,0,0,0,1,2943799,3,0
19787,482501454,0,0,0,0,0,0,9,0,1,0,0,0,0,0,14221,3,0
19788,184128677,0,0,0,0,0,0,6,0,0,0,0,0,0,0,910,1,0
19789,418123064,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4027,3,0
19790,511097644,0,0,0,0,0,0,4,0,1,0,0,0,0,1,2943970,1,0
19791,182329427,0,0,0,0,0,0,6,1,2,0,0,0,0,1,2948243,2,0
19792,722380443,0,0,0,0,0,0,9,0,1,0,0,0,0,1,2947534,2,0
19793,271387442,0,0,0,0,0,0,5,1,2,0,0,0,0,1,2941475,5,0
19794,597107462,0,0,0,0,0,0,4,1,2,0,0,0,0,0,317826,3,1
19795,325841299,0,0,0,0,0,0,10,1,2,0,0,0,0,0,2925,2,0
19796,215148711,0,0,0,0,0,0,13,1,2,0,0,0,0,0,6969,4,0
19797,525706087,0,0,0,0,0,0,15,0,1,0,0,0,0,1,2955787,1,0
19798,355071423,0,0,0,0,0,0,11,1,2,0,0,0,0,0,14949,4,0
19799,41023033,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2939825,1,0
19800,622685880,0,0,0,0,0,0,7,1,1,0,0,0,0,0,353,3,0
19801,251804272,0,0,0,0,0,0,2,0,0,0,0,0,0,0,434,1,0
19802,798960404,0,0,0,0,0,0,6,0,1,0,0,0,0,1,2950047,4,0
19803,928856417,0,0,0,0,0,0,14,0,1,0,0,0,0,0,7094,2,0
19804,423759238,0,0,0,0,0,0,11,0,1,0,0,0,0,0,10051,2,0
19805,592246023,0,0,0,0,0,0,15,1,2,0,0,0,0,0,89528,3,1
19806,131794697,0,0,0,0,0,0,5,0,1,0,0,0,0,0,8453,3,0
19807,776959987,0,0,0,0,0,0,6,1,2,0,0,0,0,0,1371,3,0
19808,450968850,0,0,0,0,0,0,8,0,0,0,0,0,0,1,2938562,1,0
19810,645853233,0,0,0,0,0,0,11,0,1,0,0,0,0,0,1439,4,0
19811,374757758,0,0,0,0,0,0,5,1,2,0,0,0,0,0,5363,3,0
19812,203848805,0,0,0,0,0,0,11,0,1,0,0,0,0,1,2937405,3,0
19813,581001193,0,0,0,0,0,0,5,0,1,0,0,0,0,0,21930,2,0
19814,394839610,0,0,0,0,0,0,9,0,0,0,0,0,0,1,3213390,1,1
19815,838520630,0,0,0,0,0,0,11,0,1,0,0,0,0,1,2932728,3,0
19816,964144303,0,0,0,0,0,0,10,0,1,0,0,0,0,1,2938465,2,0
19817,18429701,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11669,1,0
19818,355253056,0,0,0,0,0,0,9,1,1,0,0,0,0,0,8314,3,0
19819,539722710,0,0,0,0,0,0,7,1,1,0,0,0,0,1,2933195,3,0
19820,474960494,0,0,0,0,0,0,8,0,0,0,0,0,0,0,40662,2,1
19821,442466916,0,0,0,0,0,0,14,0,0,0,0,0,0,0,739,3,0
19822,68390650,0,0,0,0,0,0,2,1,1,0,0,0,0,1,2940317,2,0
19823,421805543,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2719,3,0
19824,629070494,0,0,0,0,0,0,8,1,1,0,0,0,0,0,18942,4,0
19825,908475509,0,0,0,0,0,0,8,1,2,0,0,0,0,0,1383,5,0
19826,559428391,0,0,0,0,0,0,11,1,1,0,0,0,0,0,9291,1,0
19827,690877702,0,0,0,0,0,0,12,0,1,0,0,0,0,1,2941402,4,0
19828,260440563,0,0,0,0,0,0,8,1,1,0,0,0,0,1,2942172,3,0
19829,410090829,0,0,0,0,0,0,10,1,2,0,0,0,0,0,14807,2,0
19830,332818863,0,0,0,0,0,0,3,1,2,0,0,0,0,0,28015,4,0
19831,853530093,0,0,0,0,0,0,10,0,0,0,0,0,0,1,2950206,2,0
19832,923349732,0,0,0,0,0,0,4,1,2,0,0,0,0,1,3082753,4,1
19833,747101773,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2948365,1,0
19834,535660950,0,0,0,0,0,0,10,1,2,0,0,0,0,0,9665,2,0
19835,691927615,0,0,0,0,0,0,5,0,1,0,0,0,0,0,10651,3,0
19836,135832264,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5767,3,0
19837,936981381,0,0,0,0,0,0,11,0,1,0,0,0,0,1,2936946,3,0
19838,789844222,0,0,0,0,0,0,8,1,1,0,0,0,0,0,4460,1,0
19839,768665905,0,0,0,0,0,0,9,1,1,0,0,0,0,1,2941828,3,0
19840,62213733,0,0,0,0,0,0,9,1,2,0,0,0,0,0,715,2,0
19841,96661416,0,0,0,0,0,0,8,0,1,0,0,0,0,0,13473,2,0
19842,714144834,0,0,0,0,0,0,7,0,1,0,0,0,0,1,2936775,2,0
19843,922125321,0,0,0,0,0,0,7,1,1,0,0,0,0,0,4947,3,0
19844,419725570,0,0,0,0,0,0,13,1,2,0,0,0,0,0,365279,4,1
19845,797345307,0,0,0,0,0,0,7,0,0,0,0,0,0,1,2942016,1,0
19846,421235984,0,0,0,0,0,0,4,1,1,0,0,0,0,1,2935322,2,0
19847,86690931,0,0,0,0,0,0,7,1,2,0,0,0,0,1,2950124,4,0
19848,662139355,0,0,0,0,0,0,8,0,0,0,0,0,0,1,2937352,1,0
19849,705329824,0,0,0,0,0,0,4,1,1,0,0,0,0,1,3230970,3,1
19850,285990288,0,0,0,0,0,0,4,0,1,0,0,0,0,1,2935413,2,0
19851,1219213,0,0,0,0,0,0,9,0,1,0,0,0,0,0,8078,2,0
19852,593487512,0,0,0,0,0,0,9,1,2,0,0,0,0,1,2937161,4,0
19853,408914919,0,0,0,0,0,0,3,2,2,0,0,0,0,1,2937333,3,0
19854,746578375,0,0,0,0,0,0,12,1,1,0,0,0,0,0,6066,4,0
19855,466358662,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1201,2,0
19856,963240806,0,0,0,0,0,0,13,0,1,0,0,0,0,0,2354,2,0
19857,245308912,0,0,0,0,0,0,9,1,2,0,0,0,0,0,1778,3,0
19858,739251010,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2945392,2,0
19859,361967076,0,0,0,0,0,0,6,1,1,0,0,0,0,0,4150,4,0
19861,869487537,0,0,0,0,0,0,8,0,0,0,0,0,0,1,2957817,1,0
19862,306055428,0,0,0,0,0,0,9,0,1,0,0,0,0,0,2339,3,0
19863,176963980,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4104,3,0
19864,836221754,0,0,0,0,0,0,8,1,1,0,0,0,0,0,32408,2,1
19865,815730978,0,0,0,0,0,0,9,0,1,0,0,0,0,1,2931208,2,0
19866,884672841,0,0,0,0,0,0,8,1,1,0,0,0,0,1,2935744,1,0
19867,611620088,0,0,0,0,0,0,5,1,1,0,0,0,0,0,22832,3,0
