activity_year,lei,derived_msa_md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose,loan_amount,combined_loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co_applicant_credit_score_type,applicant_ethnicity_1
2020,549300FGXN1K3HLB1R50,17860,MO,29019,29019001400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,215000,87.94,4.125,1.199,2,8866.29,NA,7247.75,5997.75,,300,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,117,36,2,9,2
2020,549300FGXN1K3HLB1R50,41140,MO,29021,29021000701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,31,1,2,2,2,135000,68.85,3.75,0.892,2,3345.36,NA,2257.01,1007.01,,240,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,48,30%-<36%,2,9,3
2020,549300FGXN1K3HLB1R50,99999,MO,29209,29209090602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,32,1,2,2,2,105000,62.42,4.375,1.202,2,4803.18,NA,3232.5,2832.5,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,47,47,1,9,2
2020,549300FGXN1K3HLB1R50,44180,MO,29043,29043020500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,255000,90,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,137,39,2,9,2
2020,549300FGXN1K3HLB1R50,27900,MO,29097,29097010400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,31,1,2,2,2,85000,55.71,3.99,0.716,2,4015.9,NA,2966,1716,,324,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,35,20%-<30%,3,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29183,29183311103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,3,0,2,1,31,1,2,2,2,415000,80,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,445000,1,1,3,5,1,NA,85,30%-<36%,1,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189215202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,32,1,2,2,2,135000,79.06,4.125,1.194,2,4945.56,NA,3290,2040,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,68,30%-<36%,1,10,2
2020,549300FGXN1K3HLB1R50,44180,MO,29043,29043020203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,31,1,2,2,2,235000,68.28,3.5,-0.099,2,2392.06,NA,669.18,,,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,707,<20%,1,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29047,29047020202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,1,1,1,1,2,2,2,155000,80,3.5,0.01,2,5000,NA,4750,4750,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,179,39,1,9,3
2020,549300FGXN1K3HLB1R50,41180,MO,29183,29183312194,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,32,1,2,2,2,165000,73.09,3.625,0.385,2,6976.89,NA,6556.77,6556.77,,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,29,45,3,10,2
2020,549300FGXN1K3HLB1R50,99999,MO,29186,29186960300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,31,1,2,2,2,235000,58.96,3.125,0.309,2,5889.56,NA,5784.62,5784.62,,240,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,77,37,3,9,3
2020,549300FGXN1K3HLB1R50,44180,MO,29059,29059480100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,2,31,1,2,2,2,185000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,NA,NA,1,9,3
2020,549300FGXN1K3HLB1R50,41180,MO,29183,29183311148,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,31,1,2,2,2,175000,29.18,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,575000,1,1,3,5,1,NA,87,42,1,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095014101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,1,1,1,1,2,2,2,165000,75,4.5,1.29,3,6328,NA,4880.25,4880.25,,360,NA,NA,2,2,2,2,215000,1,3,3,5,2,NA,131,38,2,10,2
2020,549300FGXN1K3HLB1R50,99999,MO,29109,29109470500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,1,2,1,32,1,2,2,2,205000,80,3.99,0.777,2,8044.86,NA,6450,5200,,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,116,44,1,9,3
2020,549300FGXN1K3HLB1R50,99999,MO,29161,29161891000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,31,1,2,2,2,165000,88.55,3.875,0.677,2,4539.93,NA,3437.3,2187.3,,324,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,69,38,2,9,3
2020,549300FGXN1K3HLB1R50,41180,MO,29183,29183311735,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,2,32,1,2,2,2,205000,77.82,3.49,0.855,2,9945.54,NA,4798.13,2798.13,,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,100,20%-<30%,2,9,3
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189220702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,31,1,2,2,2,415000,90.65,3.125,0.045,2,869.86,NA,0,,,180,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,194,39,1,10,2
2020,549300FGXN1K3HLB1R50,44180,MO,29043,29043020302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,2,32,1,2,2,2,175000,61.25,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,61,30%-<36%,2,10,2
2020,549300FGXN1K3HLB1R50,44180,MO,29077,29077004801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,32,1,2,2,2,105000,80,4.25,1.036,2,4371.84,NA,2798,1548,,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,41,43,2,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189217941,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,2,1,1,2,2,2,265000,103.06,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,96,50%-60%,1,9,3
2020,549300FGXN1K3HLB1R50,17860,MO,29019,29019001805,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,31,1,2,2,2,215000,53.82,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,64,39,2,9,3
2020,549300FGXN1K3HLB1R50,99999,MO,29131,29131962800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,31,1,2,2,2,145000,69.36,3.99,0.592,2,4525.8,NA,3452.2,2802.2,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,41,48,2,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095014804,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,3,31,1,2,2,2,165000,NA,2.99,-0.507,2,3872.52,NA,2474.92,846.68,,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,NA,NA,2,9,2
2020,549300FGXN1K3HLB1R50,99999,MO,29205,29205450200,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,2,2,3,31,1,2,2,2,85000,NA,3.5,0.012,2,2133.25,NA,1615.57,826.17,,360,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,NA,NA,2,9,3
2020,549300FGXN1K3HLB1R50,99999,MO,29029,29029950500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,2,32,1,2,2,2,135000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,31,NA,9,9,2
2020,549300FGXN1K3HLB1R50,99999,MO,29215,29215480100,C,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,4,1,1,2,2,2,65000,100,3.99,1.192,2,3847.94,NA,1766.15,1116.15,,360,NA,NA,2,2,2,2,65000,1,1,3,5,1,NA,39,20%-<30%,2,10,2
2020,549300FGXN1K3HLB1R50,99999,MO,29029,29029950500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,2,0,2,1,31,1,2,2,2,105000,73.39,3.25,-0.076,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,48,30%-<36%,2,10,3
2020,549300FGXN1K3HLB1R50,28140,MO,29047,29047021900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,2,2,2,185000,NA,4.125,1.407,2,3125,NA,0,,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,NA,NA,3,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29047,29047022301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,1,1,1,1,2,2,2,145000,90,2.99,0.14,2,7084.46,NA,5705,4455,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,42,30%-<36%,3,10,2
2020,549300FGXN1K3HLB1R50,44180,MO,29077,29077004003,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,31,1,2,2,2,325000,65.2,2.99,0.013,2,3396.86,NA,2228,978,,180,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,208,20%-<30%,2,9,3
2020,549300FGXN1K3HLB1R50,41180,MO,29113,29113810304,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,32,1,2,2,2,85000,NA,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,31,NA,9,9,2
2020,549300FGXN1K3HLB1R50,99999,MO,29091,29091090400,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,3,32,1,2,2,2,145000,83.29,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,57,42,2,10,2
2020,549300FGXN1K3HLB1R50,17860,MO,29019,29019001901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,31,1,2,2,2,145000,51.99,NA,NA,3,NA,NA,NA,NA,NA,96,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,65,42,3,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29165,29165030001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,255000,97,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,56,45,3,9,2
2020,549300FGXN1K3HLB1R50,44180,MO,29077,29077004802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,32,1,2,2,2,95000,75.41,3.875,1.43,2,4690.51,NA,3123.35,1873.35,,180,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,70,<20%,2,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095017900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,32,1,2,2,2,165000,70.48,3.99,0.685,2,5816.92,NA,4250,3000,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,106,<20%,1,10,2
2020,549300FGXN1K3HLB1R50,99999,MO,29169,29169470500,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,3,31,1,2,2,2,175000,NA,2.875,-0.46,2,5411.92,NA,4858.57,3218.55,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,NA,NA,2,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29510,29510125500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,175000,97,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,77,41,2,10,1
2020,549300FGXN1K3HLB1R50,99999,MO,29087,29087960200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,2,32,1,2,2,2,55000,40,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,22,50%-60%,3,10,3
2020,549300FGXN1K3HLB1R50,99999,MO,29147,29147470300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,31,1,2,2,2,115000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,93,NA,9,9,3
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189217944,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Male,1,3,2,1,1,1,2,2,2,115000,79.86,3.75,0.427,2,4713.71,NA,2831.25,1581.25,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,36,36,2,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29047,29047021805,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,31,1,2,2,2,155000,69.37,3.375,0.652,2,4884.91,NA,3786.63,2536.63,,240,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,110,30%-<36%,1,10,2
2020,549300FGXN1K3HLB1R50,99999,MO,29209,29209090200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,32,1,2,2,2,185000,56.25,3.5,0.103,2,3375,NA,3375,,,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,40,40,1,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29047,29047021303,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,4,0,2,2,1,1,2,2,2,425000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,139,NA,9,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095014905,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,1,1,1,1,2,2,2,255000,90,3.625,0.249,2,3558.19,NA,2219.47,969.47,,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,127,20%-<30%,2,9,2
2020,549300FGXN1K3HLB1R50,17860,MO,29019,29019001601,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,1,2,1,1,2,2,2,175000,96.5,3.25,0.845,2,4208.24,NA,0,,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,72,50%-60%,2,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29047,29047021003,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,31,1,2,2,2,175000,69.8,3.5,0.05,2,5321.73,NA,4216.5,2966.5,,300,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,112,42,1,9,2
2020,549300FGXN1K3HLB1R50,99999,MO,29065,29065960200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,4,1,2,2,2,205000,80,3.99,1.222,2,6592.26,NA,5036.96,3900,,240,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,45,41,3,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189211201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,1,1,1,1,2,2,2,125000,97,2.99,-0.047,2,6391.97,NA,4701.65,3451.65,,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,33,45,1,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095014204,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,32,1,2,2,2,125000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,58,NA,9,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189211334,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,31,1,2,2,2,105000,79.85,3.99,1.09,2,1758.64,NA,1250,,,180,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,87,20%-<30%,2,10,2
2020,549300FGXN1K3HLB1R50,44180,MO,29043,29043020305,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,165000,68.02,3.25,0.591,2,6523.88,NA,5416.45,4166.45,,240,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,45,49,2,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095014204,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,235000,80,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,101,30%-<36%,3,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29107,29107090601,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,2,2,2,32,1,2,2,2,125000,72.45,3.49,0.834,2,7497.38,NA,3686.57,2418.75,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,46,40,2,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29099,29099700503,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,32,1,2,2,2,85000,67.36,3.99,0.955,2,4778.07,NA,3239.12,1989.12,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,75,43,3,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29047,29047020801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,2,31,1,2,2,2,135000,92.57,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,36,44,3,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189219700,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,3,32,1,2,2,2,135000,77.14,3.25,-0.014,2,5817.92,NA,4725,3375,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,41,48,2,10,2
2020,549300FGXN1K3HLB1R50,44180,MO,29077,29077005100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,32,1,2,2,2,165000,72.72,3.875,1.089,2,4877.2,NA,3200,3200,,240,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,42,48,2,10,2
2020,549300FGXN1K3HLB1R50,44180,MO,29167,29167960100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,1,1,2,2,2,105000,96.5,3.25,0.894,2,4575.91,NA,1207.39,136.24,,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,30,49,1,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095013416,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,85000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,57,NA,9,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29099,29099700401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,31,1,2,2,2,185000,87.05,4.25,0.842,2,2568.34,NA,1250,,,336,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,100,20%-<30%,3,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189219500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,335000,44.94,3.25,-0.044,2,2467.98,NA,795,,,360,NA,NA,2,2,2,2,745000,1,1,3,5,1,NA,129,30%-<36%,3,9,2
2020,549300FGXN1K3HLB1R50,99999,MO,29201,29201780300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,31,1,2,2,2,105000,58.71,3.75,1.367,2,3866.31,NA,2791.19,1541.19,,180,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,69,37,1,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29099,29099700209,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,32,1,2,2,2,145000,57.41,3.625,1.019,2,5607.31,NA,4066,3026,,180,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,188,<20%,1,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29107,29107090100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,2,32,1,2,2,2,115000,80,4.375,1.777,2,6023.36,NA,2487.52,1367.52,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,44,44,1,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189214400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,2,1,1,2,2,2,205000,120.99,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,74,50%-60%,2,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189220801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,31,1,2,2,2,205000,NA,NA,NA,3,NA,NA,NA,NA,NA,324,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,85,NA,9,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095014007,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,125000,95,3.5,0.627,2,5327.72,NA,3796,2546,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,72,<20%,1,10,2
2020,549300FGXN1K3HLB1R50,27900,MO,29097,29097010700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,31,1,2,2,2,105000,73,3.99,0.779,2,4546.35,NA,3357.88,2107.88,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,33,30%-<36%,2,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29510,29510119101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,1,2,1,32,1,2,2,2,295000,69.53,3.99,0.608,2,6585.3,NA,4909.38,3659.38,,360,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,114,43,2,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29047,29047021803,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,32,1,2,2,2,185000,80,3.375,0.635,2,5077.54,NA,4275,4275,,180,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,136,20%-<30%,1,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095014112,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,1,1,1,1,2,2,2,295000,94.99,3.5,0.533,2,507.49,NA,0,,,180,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,116,50%-60%,2,9,3
2020,549300FGXN1K3HLB1R50,28140,MO,29165,29165030401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,3,2,1,32,1,2,2,2,165000,47.94,3.625,0.907,2,5013.42,NA,3287.5,2037.5,,240,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,47,48,1,10,3
2020,549300FGXN1K3HLB1R50,99999,MO,29187,29187950101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,32,1,2,2,2,105000,55.13,3.99,0.706,2,4442.06,NA,2819.5,2422.5,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,47,30%-<36%,2,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29183,29183311722,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,6,2,1,32,2,2,1,2,55000,24.21,5.49,1.34,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,295000,1,1,3,5,1,NA,151,30%-<36%,3,9,3
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189216700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,3,2,1,31,1,2,2,2,275000,85,3.99,0.706,2,3689.24,NA,1930,680,,360,NA,NA,2,2,2,2,325000,1,1,3,5,2,NA,66,44,1,10,3
